 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
443,362961,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,33.06140329,5.510233882,362961.0,0.0,362961,362961,362961,362961.0,0.0,362961,362961,0,0.0,0.0,0,0,0,0,0,0,40,0,5.510233882,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,254,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,54389,1,1,56,97,56,56,56.0,0.0,97,97,97.0,0.0,2813.068819,36.77214143,54389.0,0.0,54389,54389,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,18.38607071,18.38607071,56,97,69.66666667,23.67136104,560.3333333,0,0,0,0,0,0,0,0,1,104.5,56.0,97.0,32,0,0,0,0,0,0,1,56,1,97,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,224,2,2,58,90,29,29,29.0,0.0,45,45,45.0,0.0,660714.2857,17857.14286,74.66666667,88.79376855,174,3,3,3.0,0.0,3,3,47,47.0,0.0,47,47,0,0,0,0,40,40,8928.571429,8928.571429,29,45,35.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,44.25,29.0,45.0,40,0,0,0,0,0,0,2,58,2,90,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,51175,2,2,86,204,43,43,43.0,0.0,102,102,102.0,0.0,5666.829507,78.16316561,17058.33333,29541.5699,51170,2,3,3.0,0.0,3,3,2,2.0,0.0,2,2,0,0,0,0,40,40,39.0815828,39.0815828,43,102,66.6,32.31563089,1044.3,0,0,0,0,0,0,0,0,1,83.25,43.0,102.0,40,0,0,0,0,0,0,2,86,2,204,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
55362,54,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,222222.2222,37037.03704,54.0,0.0,54,54,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,18518.51852,18518.51852,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,8190,62560,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,47798,2,2,60,264,30,30,30.0,0.0,132,132,132.0,0.0,6778.526298,83.68550985,15932.66667,27589.25996,47790,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,40,64,41.84275493,41.84275493,30,132,70.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,88.5,30.0,132.0,40,0,0,0,0,0,0,2,60,2,264,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,60443123,14,13,1048,6828,666,0,74.85714286,179.691555,2636,2,525.2307692,922.4682609,130.3043193,0.446700942,2324735.5,4283845.61,10000000,13,60400000,4649471.0,5191056.965,10100000,455,60400000,5032667.0,5226361.1,10100000,193,0,0,0,0,292,264,0.231622711,0.215078231,0,2636,281.2857143,668.897648,447424.0635,0,0,0,1,0,0,0,0,0,291.7037037,74.85714286,525.2307692,292,0,0,0,0,0,0,14,1048,13,6828,8192,31302,13,20,79864.5,70885.71629,224559,50763,9993939.5,16540.34298,10000000,9960198,BENIGN
443,20722794,12,14,687,5943,373,0,57.25,110.9546386,1448,0,424.5,625.1072216,319.9375528,1.25465707,828911.76,3994655.525,20000000,1,20700000,1883885.455,6009412.596,20000000,16,20600000,1583272.538,5534632.126,20000000,49,0,0,0,0,396,456,0.579072494,0.675584576,0,1448,245.5555556,486.3280258,236514.9487,0,0,0,1,0,0,0,0,1,255.0,57.25,424.5,396,0,0,0,0,0,0,12,687,14,5943,65535,16,5,32,721107.0,0.0,721107,721107,20000000.0,0.0,20000000,20000000,BENIGN
443,31570222,15,13,707,16791,357,0,47.13333333,96.69012852,4093,0,1291.615385,1155.081277,554.2564762,0.886911723,1169267.481,5945444.11,30900000,3,31600000,2255015.857,8249847.724,30900000,3,505039,42086.58333,76446.54094,203647,50,0,0,0,0,492,424,0.47513128,0.411780443,0,4093,603.3793103,987.4994544,975155.1724,0,0,0,1,0,0,0,0,0,624.9285714,47.13333333,1291.615385,492,0,0,0,0,0,0,15,707,13,16791,65535,61,6,32,652840.0,0.0,652840,652840,30900000.0,0.0,30900000,30900000,BENIGN
53,480,1,1,57,138,57,57,57.0,0.0,138,138,138.0,0.0,406250.0,4166.666667,480.0,0.0,480,480,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,2083.333333,2083.333333,57,138,84.0,46.7653718,2187.0,0,0,0,0,0,0,0,0,1,126.0,57.0,138.0,32,0,0,0,0,0,0,1,57,1,138,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,179909,2,2,86,242,43,43,43.0,0.0,121,121,121.0,0.0,1823.143923,22.23346247,59969.66667,103825.4786,179857,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,64,40,11.11673124,11.11673124,43,121,74.2,42.72235949,1825.2,0,0,0,0,0,0,0,0,1,92.75,43.0,121.0,64,0,0,0,0,0,0,2,86,2,242,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,35557,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,337.4862896,56.24771494,35557.0,0.0,35557,35557,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,28.12385747,28.12385747,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,299,69,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
51527,1,2,0,6,0,6,0,3.0,4.242640687,0,0,0.0,0.0,6000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,52,0,2000000.0,0.0,0,6,2.0,3.464101615,12.0,0,0,0,0,1,0,0,0,0,3.0,3.0,0.0,52,0,0,0,0,0,0,2,6,0,0,29,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,229,2,2,64,158,32,32,32.0,0.0,79,79,79.0,0.0,969432.3144,17467.24891,76.33333333,92.09415472,179,1,1,1.0,0.0,1,1,49,49.0,0.0,49,49,0,0,0,0,40,40,8733.624454,8733.624454,32,79,50.8,25.7429602,662.7,0,0,0,0,0,0,0,0,1,63.5,32.0,79.0,40,0,0,0,0,0,0,2,64,2,158,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
50035,165,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,18181.81818,82.5,112.4299782,162,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,32,12121.21212,6060.606061,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,1,0,17,65535,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23858,2,2,66,282,33,33,33.0,0.0,141,141,141.0,0.0,14586.30229,167.658647,7952.666667,13732.00759,23809,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,0,0,0,0,64,64,83.8293235,83.8293235,33,141,76.2,59.15403621,3499.2,0,0,0,0,0,0,0,0,1,95.25,33.0,141.0,64,0,0,0,0,0,0,2,66,2,282,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,253,2,2,66,538,33,33,33.0,0.0,269,269,269.0,0.0,2387351.779,15810.27668,84.33333333,140.0083331,246,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,7905.13834,7905.13834,33,269,127.4,129.2625236,16708.8,0,0,0,0,0,0,0,0,1,159.25,33.0,269.0,64,0,0,0,0,0,0,2,66,2,538,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
51490,45,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,266666.6667,44444.44444,45.0,0.0,45,45,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,22222.22222,22222.22222,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,31311,63698,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,16351474,2,2,109,277,55,54,54.5,0.707106781,161,116,138.5,31.81980515,23.6064345,0.244626264,5450491.333,9337529.101,16200000,47945,16300000,16300000.0,0.0,16300000,16300000,16300000,16300000.0,0.0,16300000,16300000,0,0,0,0,40,40,0.122313132,0.122313132,54,161,88.2,48.59732503,2361.7,0,0,0,0,0,0,0,0,1,110.25,54.5,138.5,40,0,0,0,0,0,0,2,109,2,277,-1,-1,1,20,70996.0,0.0,70996,70996,16200000.0,0.0,16200000,16200000,BENIGN
80,115886619,16,14,407,181,323,0,25.4375,79.36411343,175,0,12.92857143,46.67475728,5.073924885,0.258873719,3996090.31,4882070.409,10000000,102,116000000,7725774.6,4141084.957,10000000,121,110000000,8485862.615,3760458.697,10000000,2270,0,0,0,0,332,424,0.138065983,0.120807735,0,323,18.96774194,64.37933616,4144.698925,0,0,0,1,0,0,0,0,0,19.6,25.4375,12.92857143,332,0,0,0,0,0,0,16,407,14,181,8192,946,15,20,30223.54545,22784.97863,98903,23001,9998541.455,17867.06747,10000000,9945981,BENIGN
50300,162,1,3,6,18,6,6,6.0,0.0,6,6,6.0,0.0,148148.1481,24691.35802,54.0,9.539392014,64,45,0,0.0,0.0,0,0,98,49.0,5.656854249,53,45,0,0,0,0,20,60,6172.839506,18518.51852,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,3,7.5,6.0,6.0,20,0,0,0,0,0,0,1,6,3,18,229,255,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,47949,4,2,144,216,36,36,36.0,0.0,108,108,108.0,0.0,7507.977226,125.1329538,9589.8,13139.66739,24933,3,24951,8317.0,14389.87936,24933,3,3,3.0,0.0,3,3,0,0,0,0,104,40,83.42196918,41.71098459,36,108,56.57142857,35.13240263,1234.285714,0,0,0,0,0,0,0,0,0,66.0,36.0,108.0,104,0,0,0,0,0,0,4,144,2,216,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,93719,4,2,176,218,44,44,44.0,0.0,109,109,109.0,0.0,4204.056808,64.02116967,18743.8,25662.66412,47034,1,47038,15679.33333,27153.93788,47034,1,4,4.0,0.0,4,4,0,0,0,0,104,40,42.68077978,21.34038989,44,109,62.57142857,31.71675237,1005.952381,0,0,0,0,0,0,0,0,0,73.0,44.0,109.0,104,0,0,0,0,0,0,4,176,2,218,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
50314,438,3,0,43,0,31,6,14.33333333,14.43375673,0,0,0.0,0.0,98173.51598,6849.315068,219.0,304.0559159,434,4,438,219.0,304.0559159,434,4,0,0.0,0.0,0,0,0,0,0,0,60,0,6849.315068,0.0,6,31,12.25,12.5,156.25,0,0,0,0,1,0,0,0,0,16.33333333,14.33333333,0.0,60,0,0,0,0,0,0,3,43,0,0,1013,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,73671894,15,13,1356,5901,430,0,90.4,175.7664034,1963,0,453.9230769,860.3090008,98.50432242,0.380063529,2728588.667,4410970.494,10000000,50,72900000,5206916.929,5035240.241,10000000,6360,73600000,6137358.0,4846921.962,10000000,6774,0,0,0,0,312,356,0.203605462,0.176458067,0,1963,250.2413793,606.4908818,367831.1897,0,0,0,1,0,0,0,0,0,259.1785714,90.4,453.9230769,312,0,0,0,0,0,0,15,1356,13,5901,8192,1013,14,20,415326.0,1036302.871,2765440,23498,9998507.857,2638.764953,10000000,9995055,BENIGN
53,61414,2,2,94,350,47,47,47.0,0.0,175,175,175.0,0.0,7229.62191,65.13172892,20471.33333,35411.49723,61361,4,49,49.0,0.0,49,49,4,4.0,0.0,4,4,0,0,0,0,40,40,32.56586446,32.56586446,47,175,98.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,122.75,47.0,175.0,40,0,0,0,0,0,0,2,94,2,350,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,48451,1,1,50,110,50,50,50.0,0.0,110,110,110.0,0.0,3302.305422,41.27881777,48451.0,0.0,48451,48451,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,20.63940889,20.63940889,50,110,70.0,34.64101615,1200.0,0,0,0,0,0,0,0,0,1,105.0,50.0,110.0,20,0,0,0,0,0,0,1,50,1,110,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,17119,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,700.9755243,116.829254,17119.0,0.0,17119,17119,17119,17119.0,0.0,17119,17119,0,0.0,0.0,0,0,0,0,0,0,40,0,116.829254,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,64240,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,325,2,2,66,538,33,33,33.0,0.0,269,269,269.0,0.0,1858461.538,12307.69231,108.3333333,182.4426851,319,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,6153.846154,6153.846154,33,269,127.4,129.2625236,16708.8,0,0,0,0,0,0,0,0,1,159.25,33.0,269.0,64,0,0,0,0,0,0,2,66,2,538,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
51557,85,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,141176.4706,23529.41176,85.0,0.0,85,85,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,11764.70588,11764.70588,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,29,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
50678,40,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,50000.0,40.0,0.0,40,40,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,25000.0,25000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1073,1129,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,214,2,2,84,228,42,42,42.0,0.0,114,114,114.0,0.0,1457943.925,18691.58879,71.33333333,120.9559148,211,1,1,1.0,0.0,1,1,2,2.0,0.0,2,2,0,0,0,0,80,80,9345.794393,9345.794393,42,114,70.8,39.43602414,1555.2,0,0,0,0,0,0,0,0,1,88.5,42.0,114.0,80,0,0,0,0,0,0,2,84,2,228,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,25120,2,2,82,206,41,41,41.0,0.0,103,103,103.0,0.0,11464.96815,159.2356688,8373.333333,14496.97659,25113,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,79.61783439,79.61783439,41,103,65.8,33.95879857,1153.2,0,0,0,0,0,0,0,0,1,82.25,41.0,103.0,40,0,0,0,0,0,0,2,82,2,206,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,487,2,2,66,538,33,33,33.0,0.0,269,269,269.0,0.0,1240246.407,8213.552361,162.3333333,275.9734287,481,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,40,4106.776181,4106.776181,33,269,127.4,129.2625236,16708.8,0,0,0,0,0,0,0,0,1,159.25,33.0,269.0,64,0,0,0,0,0,0,2,66,2,538,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,391318,2,2,68,124,34,34,34.0,0.0,62,62,62.0,0.0,490.6495484,10.22186559,130439.3333,225921.4905,391311,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,5.110932796,5.110932796,34,62,45.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,56.5,34.0,62.0,64,0,0,0,0,0,0,2,68,2,124,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
60461,51,1,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,352941.1765,78431.37255,17.0,27.71281292,49,1,0,0.0,0.0,0,0,2,1.0,0.0,1,1,0,0,0,0,32,60,19607.84314,58823.52941,0,6,3.6,3.286335345,10.8,0,0,0,0,1,0,0,0,3,4.5,0.0,6.0,32,0,0,0,0,0,0,1,0,3,18,1368,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,2665436,7,4,868,3926,434,0,124.0,211.7703158,1963,0,981.5,1133.338578,1798.580045,4.126904566,266543.6,547891.6135,1460139,39,2665436,444239.3333,667544.3495,1460139,962,1510786,503595.3333,849947.6861,1484931,832,0,0,0,0,232,136,2.626211997,1.50069257,0,1963,399.5,748.8322424,560749.7273,0,0,0,1,0,0,0,0,0,435.8181818,124.0,981.5,232,0,0,0,0,0,0,7,868,4,3926,29200,972,2,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,117842066,25,19,698,6145,338,0,27.92,79.79187511,1448,0,323.4210526,556.4749486,58.06924668,0.373381098,2740513.163,4456486.114,10200000,31,118000000,4910086.083,5028865.637,10200000,47,115000000,6375516.056,4967310.879,10200000,179,0,0,0,0,808,624,0.212148351,0.161232747,0,1448,152.0666667,390.0197781,152115.4273,0,0,0,1,0,0,0,0,0,155.5227273,27.92,323.4210526,808,0,0,0,0,0,0,25,698,19,6145,29200,61,4,32,225601.4545,697948.7182,2329996,14979,10200000.0,59010.18629,10200000,10000000,BENIGN
53,23828,2,2,62,94,31,31,31.0,0.0,47,47,47.0,0.0,6546.91959,167.8697331,7942.666667,13751.90606,23822,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,83.93486654,83.93486654,31,47,37.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,46.75,31.0,47.0,40,0,0,0,0,0,0,2,62,2,94,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,244,2,2,98,208,49,49,49.0,0.0,104,104,104.0,0.0,1254098.361,16393.44262,81.33333333,100.4805122,194,1,1,1.0,0.0,1,1,49,49.0,0.0,49,49,0,0,0,0,64,64,8196.721311,8196.721311,49,104,71.0,30.12474066,907.5,0,0,0,0,0,0,0,0,1,88.75,49.0,104.0,64,0,0,0,0,0,0,2,98,2,208,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,115507397,16,14,434,1806,434,0,27.125,108.5,1806,0,129.0,482.6738029,19.39269742,0.259723626,3983013.69,4973506.718,10200000,73,116000000,7700493.133,4377439.272,10200000,21615,112000000,8651255.923,3829629.157,10200000,898,0,0,0,0,520,456,0.138519267,0.121204359,0,1806,72.25806452,331.0656499,109604.4645,0,0,0,1,0,0,0,0,0,74.66666667,27.125,129.0,520,0,0,0,0,0,0,16,434,14,1806,29200,939,1,32,28303.72727,14055.79933,70683,23855,10200000.0,63917.30432,10200000,10000000,BENIGN
53,515,1,1,41,119,41,41,41.0,0.0,119,119,119.0,0.0,310679.6117,3883.495146,515.0,0.0,515,515,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,1941.747573,1941.747573,41,119,67.0,45.033321,2028.0,0,0,0,0,0,0,0,0,1,100.5,41.0,119.0,32,0,0,0,0,0,0,1,41,1,119,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
59504,58,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,34482.75862,58.0,0.0,58,58,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,17241.37931,17241.37931,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,126,418,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,115317872,16,14,451,912,451,0,28.1875,112.75,912,0,65.14285714,243.7422526,11.81950357,0.260150482,3976478.345,4990333.888,10200000,25,115000000,7687858.133,4411575.501,10200000,1842,113000000,8660051.615,3839221.68,10200000,2133,0,0,0,0,520,456,0.138746924,0.121403558,0,912,43.96774194,180.2976213,32507.23226,0,0,0,1,0,0,0,0,0,45.43333333,28.1875,65.14285714,520,0,0,0,0,0,0,16,451,14,912,29200,939,1,32,16831.09091,5893.726605,34600,14987,10200000.0,23750.44164,10200000,10100000,BENIGN
80,5273534,4,2,12,0,6,0,3.0,3.464101615,0,0,0.0,0.0,2.275513915,1.137756958,1054706.8,1988213.838,4590855,3,5273534,1757844.667,2460080.471,4590858,160998,4590882,4590882.0,0.0,4590882,4590882,0,0,0,0,104,64,0.758504638,0.379252319,0,6,1.714285714,2.927700219,8.571428571,0,0,0,1,0,0,0,0,0,2.0,3.0,0.0,104,0,0,0,0,0,0,4,12,2,0,8192,5840,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
60270,274,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,7299.270073,274.0,0.0,274,274,274,274.0,0.0,274,274,0,0.0,0.0,0,0,0,0,0,0,64,0,7299.270073,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,905,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
50932,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,364,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,56852156,2,2,97,209,54,43,48.5,7.778174593,108,101,104.5,4.949747468,5.382381629,0.07035793,19000000.0,32700000.0,56800000,47331,56800000,56800000.0,0.0,56800000,56800000,56800000,56800000.0,0.0,56800000,56800000,0,0,0,0,40,52,0.035178965,0.035178965,43,108,72.0,30.10813843,906.5,0,0,0,0,0,0,0,0,1,90.0,48.5,104.5,40,0,0,0,0,0,0,2,97,2,209,-1,-1,1,20,47331.0,0.0,47331,47331,56800000.0,0.0,56800000,56800000,BENIGN
53,171,2,2,66,122,33,33,33.0,0.0,61,61,61.0,0.0,1099415.205,23391.81287,57.0,58.02585631,119,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,40,40,11695.90643,11695.90643,33,61,44.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,55.25,33.0,61.0,40,0,0,0,0,0,0,2,66,2,122,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,50137,2,2,108,164,54,54,54.0,0.0,82,82,82.0,0.0,5425.13513,79.78139897,16712.33333,28939.68224,50129,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,64,40,39.89069948,39.89069948,54,82,65.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,81.5,54.0,82.0,64,0,0,0,0,0,0,2,108,2,164,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
123,29883,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,3212.528863,66.92768464,29883.0,0.0,29883,29883,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,33.46384232,33.46384232,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,20,0,0,0,0,0,0,1,48,1,48,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,48499199,105,143,9783,184628,1174,0,93.17142857,305.2534085,2920,0,1291.104895,541.5966057,4008.54043,5.113486513,196353.0324,1325670.897,10200000,20,43300000,416253.875,1965395.896,10200000,189,48500000,341436.5986,1740962.885,10200000,183,0,0,0,0,2120,2872,2.164984209,2.948502304,0,2920,780.7670683,748.2210205,559834.6955,0,0,0,1,0,0,0,0,1,783.9153226,93.17142857,1291.104895,2120,0,0,0,0,0,0,105,9783,143,184628,29200,47,104,20,646929.5,1263607.003,2542340,15000,10200000.0,98426.87209,10200000,10000000,BENIGN
53,206,2,2,70,174,35,35,35.0,0.0,87,87,87.0,0.0,1184466.019,19417.47573,68.66666667,112.0059522,198,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,80,80,9708.737864,9708.737864,35,87,55.8,28.48157299,811.2,0,0,0,0,0,0,0,0,1,69.75,35.0,87.0,80,0,0,0,0,0,0,2,70,2,174,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5198348,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.769475226,1732782.667,2969468.288,5161564,66,5198348,2599174.0,3623766.69,5161564,36784,0,0.0,0.0,0,0,0,0,0,0,104,40,0.577106419,0.192368806,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,42408,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,117925035,25,34,948,34249,219,0,37.92,63.2455005,1430,0,1007.323529,617.1552882,298.4692775,0.50031785,2033190.259,10800000.0,58600000,1,118000000,4913543.125,16500000.0,58600000,4,118000000,3566368.545,14200000.0,58800000,1,0,0,0,0,512,692,0.211999089,0.288318761,0,1430,586.6166667,670.8669597,450062.4777,0,0,0,1,0,0,0,0,1,596.559322,37.92,1007.323529,512,0,0,0,0,0,0,25,948,34,34249,8192,360,24,20,280262.0,57417.07063,320862,239662,58600000.0,1002.677416,58600000,58600000,BENIGN
